GENE_ID	GEUVADIS	IN_GENCODE	CHR	LEFT	TSS	RIGHT	DIRECTION
ENSG00000240038	ENSG00000240038.2	TRUE	chr1	103096437	104096437	105096437	+
ENSG00000240219	ENSG00000240219.1	TRUE	chr1	203595903	204595903	205595903	+
ENSG00000240386	ENSG00000240386.2	TRUE	chr1	151747616	152747616	153747616	+
ENSG00000240409	ENSG00000240409.1	TRUE	chr1	-431085	568915	1568915	+
ENSG00000240563	ENSG00000240563.1	TRUE	chr1	61660521	62660521	63660521	+
ENSG00000240731	ENSG00000240731.1	TRUE	chr1	254069	1254069	2254069	-
ENSG00000241014	ENSG00000241014.1	TRUE	chr1	34444307	35444307	36444307	-
ENSG00000241318	ENSG00000241318.2	TRUE	chr1	91001150	92001150	93001150	-
ENSG00000241547	ENSG00000241547.1	TRUE	chr1	26651820	27651820	28651820	+
ENSG00000241563	ENSG00000241563.2	TRUE	chr1	9510088	10510088	11510088	+
ENSG00000241666	ENSG00000241666.1	TRUE	chr1	166599911	167599911	168599911	-
ENSG00000241720	ENSG00000241720.1	TRUE	chr1	109268442	110268442	111268442	+
ENSG00000241794	ENSG00000241794.1	TRUE	chr1	152029988	153029988	154029988	-
ENSG00000241860	ENSG00000241860.1	TRUE	chr1	-826138	173862	1173862	-
ENSG00000241975	ENSG00000241975.1	TRUE	chr1	88294785	89294785	90294785	+
ENSG00000242125	ENSG00000242125.1	TRUE	chr1	27832492	28832492	29832492	+
ENSG00000242252	ENSG00000242252.1	TRUE	chr1	155211975	156211975	157211975	+
ENSG00000242352	ENSG00000242352.2	TRUE	chr1	148261186	149261186	150261186	+
ENSG00000242396	ENSG00000242396.1	TRUE	chr1	54352548	55352548	56352548	+
ENSG00000242485	ENSG00000242485.1	TRUE	chr1	342673	1342673	2342673	-
ENSG00000242569	ENSG00000242569.1	TRUE	chr1	142347958	143347958	144347958	+
ENSG00000242757	ENSG00000242757.1	TRUE	chr1	226618227	227618227	228618227	+
ENSG00000242861	ENSG00000242861.1	TRUE	chr1	225034223	226034223	227034223	-
ENSG00000243155	ENSG00000243155.1	TRUE	chr1	179945618	180945618	181945618	-
ENSG00000243323	ENSG00000243323.1	TRUE	chr1	201137179	202137179	203137179	+
ENSG00000243364	ENSG00000243364.3	TRUE	chr1	154036213	155036213	156036213	+
ENSG00000243480	ENSG00000243480.3	TRUE	chr1	103160049	104160049	105160049	+
ENSG00000243485	ENSG00000243485.1	TRUE	chr1	-970446	29554	1029554	+
ENSG00000243710	ENSG00000243710.3	TRUE	chr1	42638001	43638001	44638001	+
ENSG00000243725	ENSG00000243725.1	TRUE	chr1	54181534	55181534	56181534	+
ENSG00000243749	ENSG00000243749.1	TRUE	chr1	34450954	35450954	36450954	-
ENSG00000243781	ENSG00000243781.1	TRUE	chr1	237090131	238090131	239090131	+
ENSG00000243960	ENSG00000243960.1	TRUE	chr1	110983986	111983986	112983986	-
ENSG00000243970	ENSG00000243970.1	TRUE	chr1	39025343	40025343	41025343	-
ENSG00000244038	ENSG00000244038.2	TRUE	chr1	19988037	20988037	21988037	-
ENSG00000244094	ENSG00000244094.1	TRUE	chr1	152085992	153085992	154085992	-
ENSG00000244256	ENSG00000244256.1	TRUE	chr1	63121414	64121414	65121414	+
ENSG00000244371	ENSG00000244371.1	TRUE	chr1	145392852	146392852	147392852	-
ENSG00000244457	ENSG00000244457.1	TRUE	chr1	235646465	236646465	237646465	+
ENSG00000244682	ENSG00000244682.3	TRUE	chr1	160551129	161551129	162551129	+
ENSG00000244703	ENSG00000244703.3	TRUE	chr1	206818579	207818579	208818579	+
ENSG00000244716	ENSG00000244716.2	TRUE	chr1	108534904	109534904	110534904	+
ENSG00000246203	ENSG00000246203.2	TRUE	chr1	154630036	155630036	156630036	-
ENSG00000248333	ENSG00000248333.2	TRUE	chr1	590473	1590473	2590473	-
ENSG00000248485	ENSG00000248485.1	TRUE	chr1	160228535	161228535	162228535	+
ENSG00000248527	ENSG00000248527.1	TRUE	chr1	-430924	569076	1569076	+
ENSG00000248835	ENSG00000248835.2	TRUE	chr1	53637997	54637997	55637997	-
ENSG00000249087	ENSG00000249087.3	TRUE	chr1	22695490	23695490	24695490	+
ENSG00000250536	ENSG00000250536.1	TRUE	chr1	213782183	214782183	215782183	-
ENSG00000250575	ENSG00000250575.1	TRUE	chr1	-673904	326096	1326096	+
ENSG00000251484	ENSG00000251484.2	TRUE	chr1	108647388	109647388	110647388	-
ENSG00000251503	ENSG00000251503.2	TRUE	chr1	9490159	10490159	11490159	+
ENSG00000251520	ENSG00000251520.1	TRUE	chr1	179933647	180933647	181933647	+
ENSG00000253304	ENSG00000253304.1	TRUE	chr1	28450415	29450415	30450415	-
ENSG00000253326	ENSG00000253326.1	TRUE	chr1	242219696	243219696	244219696	-
ENSG00000253368	ENSG00000253368.2	TRUE	chr1	26320183	27320183	28320183	+
ENSG00000253831	ENSG00000253831.1	TRUE	chr1	156082204	157082204	158082204	-
ENSG00000254539	ENSG00000254539.1	TRUE	chr1	143835867	144835867	145835867	-
ENSG00000254685	ENSG00000254685.1	TRUE	chr1	73663922	74663922	75663922	+
ENSG00000254726	ENSG00000254726.1	TRUE	chr1	155052256	156052256	157052256	-
ENSG00000255835	ENSG00000255835.1	TRUE	chr1	225111978	226111978	227111978	-
ENSG00000255854	ENSG00000255854.1	TRUE	chr1	143364246	144364246	145364246	-
ENSG00000255963	ENSG00000255963.1	TRUE	chr1	146955419	147955419	148955419	-
ENSG00000256374	ENSG00000256374.1	TRUE	chr1	147202536	148202536	149202536	-
ENSG00000256407	ENSG00000256407.1	TRUE	chr1	53665746	54665746	55665746	-
ENSG00000257315	ENSG00000257315.1	TRUE	chr1	202764842	203764842	204764842	+
ENSG00000258082	ENSG00000258082.1	TRUE	chr1	234116551	235116551	236116551	-
ENSG00000258634	ENSG00000258634.1	TRUE	chr1	109600962	110600962	111600962	+
ENSG00000259030	ENSG00000259030.1	TRUE	chr1	73663919	74663919	75663919	+
ENSG00000259357	ENSG00000259357.1	TRUE	chr1	149937721	150937721	151937721	+
ENSG00000259818	ENSG00000259818.1	TRUE	chr1	52686335	53686335	54686335	+
ENSG00000259834	ENSG00000259834.1	TRUE	chr1	110199662	111199662	112199662	-
ENSG00000259865	ENSG00000259865.1	TRUE	chr1	246351828	247351828	248351828	-
ENSG00000259943	ENSG00000259943.1	TRUE	chr1	39723639	40723639	41723639	-
ENSG00000260063	ENSG00000260063.1	TRUE	chr1	26020622	27020622	28020622	-
ENSG00000260088	ENSG00000260088.1	TRUE	chr1	199638635	200638635	201638635	+
ENSG00000260179	ENSG00000260179.1	TRUE	chr1	186714	1186714	2186714	-
ENSG00000260238	ENSG00000260238.1	TRUE	chr1	155182773	156182773	157182773	+
ENSG00000260246	ENSG00000260246.1	TRUE	chr1	109236364	110236364	111236364	-
ENSG00000260360	ENSG00000260360.1	TRUE	chr1	178923575	179923575	180923575	-
ENSG00000260698	ENSG00000260698.1	TRUE	chr1	245845410	246845410	247845410	+
ENSG00000260766	ENSG00000260766.1	TRUE	chr1	158996584	159996584	160996584	-
ENSG00000260805	ENSG00000260805.1	TRUE	chr1	211731175	212731175	213731175	+
ENSG00000260855	ENSG00000260855.1	TRUE	chr1	245935603	246935603	247935603	+
ENSG00000260879	ENSG00000260879.1	TRUE	chr1	107742548	108742548	109742548	+
ENSG00000260920	ENSG00000260920.1	TRUE	chr1	39929991	40929991	41929991	+
ENSG00000260941	ENSG00000260941.1	TRUE	chr1	119141894	120141894	121141894	-
ENSG00000260948	ENSG00000260948.1	TRUE	chr1	110975690	111975690	112975690	-
ENSG00000261000	ENSG00000261000.1	TRUE	chr1	205677281	206677281	207677281	+
ENSG00000261135	ENSG00000261135.1	TRUE	chr1	15841140	16841140	17841140	+
ENSG00000261326	ENSG00000261326.1	TRUE	chr1	22613981	23613981	24613981	-
ENSG00000261349	ENSG00000261349.1	TRUE	chr1	24593627	25593627	26593627	-
ENSG00000261504	ENSG00000261504.1	TRUE	chr1	181584389	182584389	183584389	+
ENSG00000261654	ENSG00000261654.1	TRUE	chr1	110484975	111484975	112484975	-
ENSG00000261716	ENSG00000261716.1	TRUE	chr1	148822504	149822504	150822504	-
ENSG00000261737	ENSG00000261737.1	TRUE	chr1	86170145	87170145	88170145	-
ENSG00000261798	ENSG00000261798.1	TRUE	chr1	39254648	40254648	41254648	+
ENSG00000262180	ENSG00000262180.1	TRUE	chr1	185369704	186369704	187369704	+
